,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
912,0.987,"SUNBELT RENTALS, INC",KEETAC,"HIBBING,",MN,55746 9321,1526.19,108035333-0037,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
913,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0014,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
914,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,235.00",67988215-0099,0-1000LB SKIDSTEER,1,195,487,1235,,6.4,1235,,
915,0.987,"SUNBELT RENTALS, INC.",KEEWATIN TACONITE,"KEEWATIN,",MN,55753,"1,346.75",138449365-0010,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,506.786,491.8,1321,,
916,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,216.19,105406943-0051,4 WHEEL IND ELECT CART < 7500LB TOW ENVIRON/HAZMAT/DISPOSAL FEE,1,87,213,527,44.8,1,213.00 3.19,,
917,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0027,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,,2023,1745,,
918,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,850.34",134986756-0003,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
919,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0021,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
920,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0041,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
921,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0025,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2295.2,2076.95,1627,,
922,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0023,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1771.545,1623.141,1043,,
923,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0023,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
924,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0014,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,158.2,32.7,2749,,
925,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",136296563-0004,500LB GAS TRACK MINI SKIDSTEER,1,223,649,1321,,528.5,1321,,
926,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,106156890-0042,4 WHEEL IND ELECTRIC CART 4 SEAT,1,87,213,527,,29.1,527,,
927,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,830.27,138800993-0001,19' ELECT SCISSORLIFT,1,120,250,355,194.387,194,355,,
928,0.987,,,,,,7681.93,147767434-0003,135' STR MANLIFT W/JIB,1,1395,3295,7535,,2013.8,7535,,
929,0.987,,,,,,7681.93,147767434-0003,2133XXX000 ENVIRON/HAZMAT/DISPOSAL,1,,,7681.93,,,146.93,,
930,0.964,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,420.79",129425524-0009,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,,1428.15,N/C,,
931,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0024,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,265.1,11.1,1545,,
932,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0024,SKIDSTEER LOADER BUCKET,,,,,,,,,
933,0.987,"SUNBELT RENTALS, INC.",BG-KEETAC,"KEEWATIN,",MN,55753 3330,94.5,125271651-0010,60' ART MANLIFT W/JIB,1,527,1115,2179,1736.3,1651.4,N/C,,
934,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0012,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,132.5,32.7,2749,,
935,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",133141518-0003,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
936,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0028,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
937,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0028,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
938,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0030,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2418.35,2076.95,1627,,
939,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0019,"3,500LB MINI EXCAVATOR",1,277,635,1435,960.077,912.047,1435,,
940,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0019,,1,,,,,,,,
941,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0020,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
942,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0022,10'-14' SINGLE MANLIFT S/P,1,117,227,427,113.117,106.27,427,,
943,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"7,437.25",133255121-0002,135' STR MANLIFT,1,1325,3197,7295,,3724.5,7295,,
944,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,45' ART MANLIFT W/JIB,1,730,1340,1797,,1347.5,1797,,
945,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,DLPKSRCHG,1,,,,,,81.9,,
946,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,TRANSPORTATION SURCHARGE,,,,,,,,,
947,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,ENVIRONMENTAL 2133XXX000 ENVIRON/HAZMAT/DISPOSAL FEE,1,,,,,,35.04,,
948,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,DELIVERY CHARGE,,,,,,,195,,
949,0.987,"SUNBELT RENTALS, INC",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,2303.94,147068077-0001,PICKUP CHARGE,,,,,,,195,,
950,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0032,3200-3700LB TRACK SKIDSTEER CAB,1,327,1223,2797,441.95,323.2,2797,,
951,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0032,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
952,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0051,1000-1499LB SKIDSTEER CAB,1,217,515,1257,728.959,521.281,1257,,
953,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0051,SKIDSTEER LOADER BUCKET,1,,,,,,1257,,
954,0.915,"SUNBELT RENTALS, INC",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,527.12-,73365622-0082,,1,,,,,,89.11-,,
955,0.915,"SUNBELT RENTALS, INC",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,527.12-,73365622-0082,,1,,,,,,23.53-,,
956,0.915,"SUNBELT RENTALS, INC",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,527.12-,73365622-0082,,,,,,,,207.24-,,
957,0.915,"SUNBELT RENTALS, INC",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,527.12-,73365622-0082,,,,,,,,207.24-,,
958,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0062,"3,500LB MINI EXCAVATOR",1,237,463,1267,,512.7,1267,,
959,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,551.14,116380395-0025,4 WHL IND ELECT CART > 7500LB TOW,1,97,219,543,,1085.7,543,,
960,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0027,4 YD ARTIC LOADER,1,565,1725,4375,317.75,2,4375,,
961,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,554.73",145738302-0005,500LB DSL TRACK MINI SKIDSTEER,1,255,725,1525,,275.432,1525,,
962,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0020,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
963,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0025,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,265.1,11.1,1545,,
964,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0025,SKIDSTEER LOADER BUCKET,,,,,,,,,
965,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0055,6K 14-17' DF IND FORKLIFT,1,215,537,1287,730.886,595.358,1287,,
966,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0055,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
967,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,864.62",135982787-0002,1000-1499LB SKIDSTEER CAB,1,235,545,1335,,741.4,1335,,
968,0.987,,MINTAC,,,,1040.37,141037970-0002,30-33' ELECT SCISSOR,1,275,525,1025,,395.8,1025,,
969,0.987,,MINTAC,,,,1040.37,141037970-0002,,,,,,,,15.37,,
970,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0045,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
971,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0026,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
972,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0026,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
973,0.977,BRANDY MOUNT,COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,1346.75,134986756-0010,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
974,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0007,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,2109.6,2034,2965,,
975,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0007,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,196.65,127.25,2965,,
976,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0011,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
977,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,081.42",153124299-0001,1100-1500LB TRACK SKIDSTEER CAB,1,465,1009,2495,441.3,420.4,1009,,
978,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,081.42",153124299-0001,,1,,,,,,327.75,,
979,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,081.42",153124299-0001,,1,,,,,,,,
980,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,081.42",153124299-0001,PICKUP,,,,,,,,,
981,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0010,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1705.441,1623.141,1043,,
982,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0010,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
983,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0011,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,764.361,764.054,525,,
984,0.995,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0003,45' ART MANLIFT W/JIB,1,457,775,1675,1222.32,1218.877,1675,,
985,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0021,4 WHEEL IND ELECT CART < 7500LB TOW,1,83,185,523,380.876,364.236,523,,
986,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0021,4 WHL IND ELECT CART > 7500LB TOW,1,83,185,523,678.821,328.897,523,,
987,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0016,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1742.158,1623.141,1043,,
988,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0016,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
989,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0038,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
990,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",134986811-0005,0-1000LB SKIDSTEER,1,187,469,1155,582.669,458.867,1155,,
991,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,106156890-0036,4 WHEEL IND ELECTRIC CART 4 SEAT,1,87,213,527,,29.1,527,,
992,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0038,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
993,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0029,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
994,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0029,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
995,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0010,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,120.3,32.7,2749,,
996,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0020,12' SINGLE MANLIFT S/P,1,117,227,427,113.113,106.27,427,,
997,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",133141518-0004,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
998,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0009,4 WHL IND ELECT CART > 7500LB TOW,1,97,197,525,,50,525,,
999,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0022,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
1000,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0022,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1001,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0030,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1002,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0047,1000-1499LB SKIDSTEER CAB,1,217,515,1257,670.642,521.281,1257,,
1003,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0011,45' ART MANLIFT W/JIB,1,457,775,1675,1894.294,1884.762,1675,,
1004,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0030,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,421.15,323.2,2797,,
1005,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0030,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
1006,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0056,"3,500LB MINI EXCAVATOR",1,237,463,1267,,512.7,1267,,
1007,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0017,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1835.15,1672.45,1745,,
1008,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"2,726.15",154200088-0001,1500-2000LB SKIDSTEER CAB,1,319,697,1495,163.55,153.8,1495,,
1009,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"2,726.15",154200088-0001,BOX BROOM,1,135,345,727,,,727,,
1010,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"4,384.65",153871538-0001,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3125,525.348,517.101,3125,,
1011,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"4,384.65",153871538-0001,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1012,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"4,384.65",153871538-0001,,1,,,,,,,,
1013,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0010,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
1014,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,106156890-0047,4 WHEEL IND ELECTRIC CART 4 SEAT,1,87,213,527,,29.1,527,,
1015,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,25.63,145431905-0007,1000LB DSL TRACK MINI SKIDSTEER,1,265,753,,677.3,563.4,1699.00 EXCHANGED,,
1016,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,25.63,145431905-0007,850LB DSL TRACK,1,,,,,678,,,
1017,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,812,141037970-0009,30-33' ELECT SCISSOR,1,275,525,1025,400.2,395.8,800,,
1018,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"7,437.25",133255121-0003,135' STR MANLIFT,1,1325,3197,7295,,3724.5,7295,,
1019,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0016,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
1020,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0083,4 YD ARTIC LOADER,1,585,1397,3700,2809.5,1256.65,3700,,
1021,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,858.53",126230105-0009,8.5 TON CARRY DECK CRANE GAS / PROPANE,1,623,1523,3747,,1531,3747,,
1022,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,858.53",126230105-0009,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1023,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0014,12' SINGLE MANLIFT S/P,1,117,227,427,109.847,106.27,427,,
1024,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0015,45' ART MANLIFT W/JIB,1,457,775,1675,1901.4,1884.762,1675,,
1025,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,781.39",134684712-0003,30-39K HYDRAULIC EXCAVATOR REDUCED,1,570,2000,4195,,1171.98,4195,,
1026,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0025,4 YD ARTIC LOADER,1,565,1725,4375,298.1,2,4375,,
1027,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0045,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
1028,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0045,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
1029,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0021,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2137.15,2076.95,1627,,
1030,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,001.27",110929216-0026,4 TON CARRY DECK CRANE,1,313,787,1963,293.056,166.244,1963,,
1031,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0027,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,321.1,280,2749,,
1032,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0027,SKIDSTEER LOADER BUCKET,1,,,,,,,,
1033,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0027,,,,,,,,53.6,,
1034,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,115.57",135976387-0006,"18,500LB MINI EXCAVATOR CAB",1,497,1327,3055,1342.6,1325.1,3055,,
1035,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,414.04",134986756-0020,500LB DSL TRACK MINI SKIDSTEER,1,,667,1387,272.904,238.381,1387,,
1036,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"10,003.27",147491289-0001,10 YARD DUMP TRUCK,1,579,1750,4937,,29111.7,4937,,
1037,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0023,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,823.479,764.054,525,,
1038,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"1,485.41",118880755-0025,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,188.788,1457,,
1039,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,750CFM 150PSI DSL AIR COMPRESSOR,1,765,1655,4105,5686,5674.7,1655,,
1040,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,100KW DIESEL GENERATOR,1,720,1910,4269,159.6,135.75,1910,,
1041,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,320KW DIESEL GENERATOR,1,1270,3280,7995,9280.5,9280,3280,,
1042,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,"2"" X 25' AIR COMPRESSOR HOSE",1,35,79,235,,,79,,
1043,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,BULL HOSE SPUD CONNECTOR,2,7,15,43,,,30,,
1044,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,50' #2 BANDED 5-WIRE,1,40,90,238,,,90,,
1045,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,#2 BANDED 5-WIRE MALE TAIL,1,18,59,138,,,59,,
1046,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,4/0 CAMLOCK CABLE 50',8,27,58,155,,,464,,
1047,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,4/0 FEMALE PIG TAIL,8,9,21,64,,,168,,
1048,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,4/0 MALE PIG TAIL,8,10,26,73,,,208,,
1049,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,MOBILIZATION,2,,,,,,3300,,
1050,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,DLPKSRCHG,1,,,,,,610.5,,
1051,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,ENVIRONMENTAL,1,,,,,,133.47,,133.47
1052,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,DELIVERY CHARGE,,,,,,,1650,,
1053,0.94,,AGGLOMERATOR STEP 2,,,,15286.97,144362554-0001,PICKUP CHARGE,,,,,,,1650,,
1054,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,740.94,149121664-0005,19' ELECT SCISSORLIFT,1,125,255,365,,258,365,,
1055,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,740.94,149121664-0005,19' ELECT SCISSORLIFT,1,125,255,365,,,365,,
